DOC ID,Relation ID,Relation Type,Relation Name,Term 1,Term 2,abstract
10694244,CPR:8,Y ,NOT AGONIST,Arg1:T18,Arg2:T36,zileuton is NOT AGONIST of 5-lipoxygenase
10694244,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T18,Arg2:T36,zileuton is NOT AGONIST-ACTIVATOR of 5-lipoxygenase
10694244,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T18,Arg2:T36,zileuton is NOT AGONIST-INHIBITOR of 5-lipoxygenase
10694244,CPR:9,Y ,NOT ANTAGONIST,Arg1:T18,Arg2:T36,zileuton is NOT ANTAGONIST of 5-lipoxygenase
10694244,CPR:4,Y ,INHIBITOR,Arg1:T18,Arg2:T37,zileuton is INHIBITOR of 5-LOX
10694244,CPR:10,Y ,NOT UPREGULATOR,Arg1:T18,Arg2:T37,zileuton is NOT UPREGULATOR of 5-LOX
10694244,CPR:10,Y ,NOT ACTIVATOR,Arg1:T18,Arg2:T37,zileuton is NOT ACTIVATOR of 5-LOX
10694244,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T18,Arg2:T37,zileuton is NOT INDIRECT-UPREGULATOR of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST,Arg1:T18,Arg2:T37,zileuton is NOT AGONIST of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T18,Arg2:T37,zileuton is NOT AGONIST-ACTIVATOR of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T18,Arg2:T37,zileuton is NOT AGONIST-INHIBITOR of 5-LOX
10694244,CPR:9,Y ,NOT ANTAGONIST,Arg1:T18,Arg2:T37,zileuton is NOT ANTAGONIST of 5-LOX
10694244,CPR:4,Y ,INHIBITOR,Arg1:T25,Arg2:T29,zileuton is INHIBITOR of 5-LOX
10694244,CPR:10,Y ,NOT UPREGULATOR,Arg1:T25,Arg2:T29,zileuton is NOT UPREGULATOR of 5-LOX
10694244,CPR:10,Y ,NOT ACTIVATOR,Arg1:T25,Arg2:T29,zileuton is NOT ACTIVATOR of 5-LOX
10694244,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T25,Arg2:T29,zileuton is NOT INDIRECT-UPREGULATOR of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST,Arg1:T25,Arg2:T29,zileuton is NOT AGONIST of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T25,Arg2:T29,zileuton is NOT AGONIST-ACTIVATOR of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T25,Arg2:T29,zileuton is NOT AGONIST-INHIBITOR of 5-LOX
10694244,CPR:9,Y ,NOT ANTAGONIST,Arg1:T25,Arg2:T29,zileuton is NOT ANTAGONIST of 5-LOX
10694244,CPR:4,Y ,INHIBITOR,Arg1:T26,Arg2:T29,troglitazone is INHIBITOR of 5-LOX
10694244,CPR:10,Y ,NOT UPREGULATOR,Arg1:T26,Arg2:T29,troglitazone is NOT UPREGULATOR of 5-LOX
10694244,CPR:10,Y ,NOT ACTIVATOR,Arg1:T26,Arg2:T29,troglitazone is NOT ACTIVATOR of 5-LOX
10694244,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T26,Arg2:T29,troglitazone is NOT INDIRECT-UPREGULATOR of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST,Arg1:T26,Arg2:T29,troglitazone is NOT AGONIST of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T26,Arg2:T29,troglitazone is NOT AGONIST-ACTIVATOR of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T26,Arg2:T29,troglitazone is NOT AGONIST-INHIBITOR of 5-LOX
10694244,CPR:9,Y ,NOT ANTAGONIST,Arg1:T26,Arg2:T29,troglitazone is NOT ANTAGONIST of 5-LOX
10694244,CPR:4,Y ,INHIBITOR,Arg1:T6,Arg2:T31,troglitazone is INHIBITOR of 5-LOX
10694244,CPR:10,Y ,NOT UPREGULATOR,Arg1:T6,Arg2:T31,troglitazone is NOT UPREGULATOR of 5-LOX
10694244,CPR:10,Y ,NOT ACTIVATOR,Arg1:T6,Arg2:T31,troglitazone is NOT ACTIVATOR of 5-LOX
10694244,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T6,Arg2:T31,troglitazone is NOT INDIRECT-UPREGULATOR of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST,Arg1:T6,Arg2:T31,troglitazone is NOT AGONIST of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T6,Arg2:T31,troglitazone is NOT AGONIST-ACTIVATOR of 5-LOX
10694244,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T6,Arg2:T31,troglitazone is NOT AGONIST-INHIBITOR of 5-LOX
10694244,CPR:9,Y ,NOT ANTAGONIST,Arg1:T6,Arg2:T31,troglitazone is NOT ANTAGONIST of 5-LOX
10702256,CPR:1,N ,PART-OF,Arg1:T1,Arg2:T22,C is PART-OF of mucin domain
10702256,CPR:10,N ,NOT UPREGULATOR,Arg1:T1,Arg2:T22,C is NOT UPREGULATOR of mucin domain
10702256,CPR:10,N ,NOT ACTIVATOR,Arg1:T1,Arg2:T22,C is NOT ACTIVATOR of mucin domain
10702256,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T1,Arg2:T22,C is NOT INDIRECT-UPREGULATOR of mucin domain
10702256,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T1,Arg2:T22,C is NOT DOWNREGULATOR of mucin domain
10702256,CPR:7,N ,NOT INHIBITOR,Arg1:T1,Arg2:T22,C is NOT INHIBITOR of mucin domain
10702256,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T1,Arg2:T22,C is NOT INDIRECT-DOWNREGULATOR of mucin domain
10702256,CPR:8,N ,NOT AGONIST,Arg1:T1,Arg2:T22,C is NOT AGONIST of mucin domain
10702256,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T1,Arg2:T22,C is NOT AGONIST-ACTIVATOR of mucin domain
10702256,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T1,Arg2:T22,C is NOT AGONIST-INHIBITOR of mucin domain
10702256,CPR:9,N ,NOT ANTAGONIST,Arg1:T1,Arg2:T22,C is NOT ANTAGONIST of mucin domain
10702256,CPR:1,N ,PART-OF,Arg1:T1,Arg2:T8,C is PART-OF of hyaluronan-binding motif
10702256,CPR:10,N ,NOT UPREGULATOR,Arg1:T1,Arg2:T8,C is NOT UPREGULATOR of hyaluronan-binding motif
10702256,CPR:10,N ,NOT ACTIVATOR,Arg1:T1,Arg2:T8,C is NOT ACTIVATOR of hyaluronan-binding motif
10702256,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T1,Arg2:T8,C is NOT INDIRECT-UPREGULATOR of hyaluronan-binding motif
10702256,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T1,Arg2:T8,C is NOT DOWNREGULATOR of hyaluronan-binding motif
10702256,CPR:7,N ,NOT INHIBITOR,Arg1:T1,Arg2:T8,C is NOT INHIBITOR of hyaluronan-binding motif
10702256,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T1,Arg2:T8,C is NOT INDIRECT-DOWNREGULATOR of hyaluronan-binding motif
10702256,CPR:8,N ,NOT AGONIST,Arg1:T1,Arg2:T8,C is NOT AGONIST of hyaluronan-binding motif
10702256,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T1,Arg2:T8,C is NOT AGONIST-ACTIVATOR of hyaluronan-binding motif
10702256,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T1,Arg2:T8,C is NOT AGONIST-INHIBITOR of hyaluronan-binding motif
10702256,CPR:9,N ,NOT ANTAGONIST,Arg1:T1,Arg2:T8,C is NOT ANTAGONIST of hyaluronan-binding motif
10702256,CPR:1,N ,PART-OF,Arg1:T2,Arg2:T11,N is PART-OF of SPACRCAN
10702256,CPR:10,N ,NOT UPREGULATOR,Arg1:T2,Arg2:T11,N is NOT UPREGULATOR of SPACRCAN
10702256,CPR:10,N ,NOT ACTIVATOR,Arg1:T2,Arg2:T11,N is NOT ACTIVATOR of SPACRCAN
10702256,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T2,Arg2:T11,N is NOT INDIRECT-UPREGULATOR of SPACRCAN
10702256,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T2,Arg2:T11,N is NOT DOWNREGULATOR of SPACRCAN
10702256,CPR:7,N ,NOT INHIBITOR,Arg1:T2,Arg2:T11,N is NOT INHIBITOR of SPACRCAN
10702256,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T2,Arg2:T11,N is NOT INDIRECT-DOWNREGULATOR of SPACRCAN
10702256,CPR:8,N ,NOT AGONIST,Arg1:T2,Arg2:T11,N is NOT AGONIST of SPACRCAN
10702256,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T11,N is NOT AGONIST-ACTIVATOR of SPACRCAN
10702256,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T11,N is NOT AGONIST-INHIBITOR of SPACRCAN
10702256,CPR:9,N ,NOT ANTAGONIST,Arg1:T2,Arg2:T11,N is NOT ANTAGONIST of SPACRCAN
10702256,CPR:1,N ,PART-OF,Arg1:T3,Arg2:T11,O is PART-OF of SPACRCAN
10702256,CPR:10,N ,NOT UPREGULATOR,Arg1:T3,Arg2:T11,O is NOT UPREGULATOR of SPACRCAN
10702256,CPR:10,N ,NOT ACTIVATOR,Arg1:T3,Arg2:T11,O is NOT ACTIVATOR of SPACRCAN
10702256,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T3,Arg2:T11,O is NOT INDIRECT-UPREGULATOR of SPACRCAN
10702256,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T3,Arg2:T11,O is NOT DOWNREGULATOR of SPACRCAN
10702256,CPR:7,N ,NOT INHIBITOR,Arg1:T3,Arg2:T11,O is NOT INHIBITOR of SPACRCAN
10702256,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T3,Arg2:T11,O is NOT INDIRECT-DOWNREGULATOR of SPACRCAN
10702256,CPR:8,N ,NOT AGONIST,Arg1:T3,Arg2:T11,O is NOT AGONIST of SPACRCAN
10702256,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T3,Arg2:T11,O is NOT AGONIST-ACTIVATOR of SPACRCAN
10702256,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T3,Arg2:T11,O is NOT AGONIST-INHIBITOR of SPACRCAN
10702256,CPR:9,N ,NOT ANTAGONIST,Arg1:T3,Arg2:T11,O is NOT ANTAGONIST of SPACRCAN
10702256,CPR:1,N ,PART-OF,Arg1:T7,Arg2:T22,amino acids is PART-OF of mucin domain
10702256,CPR:10,N ,NOT UPREGULATOR,Arg1:T7,Arg2:T22,amino acids is NOT UPREGULATOR of mucin domain
10702256,CPR:10,N ,NOT ACTIVATOR,Arg1:T7,Arg2:T22,amino acids is NOT ACTIVATOR of mucin domain
10702256,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T7,Arg2:T22,amino acids is NOT INDIRECT-UPREGULATOR of mucin domain
10702256,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T7,Arg2:T22,amino acids is NOT DOWNREGULATOR of mucin domain
10702256,CPR:7,N ,NOT INHIBITOR,Arg1:T7,Arg2:T22,amino acids is NOT INHIBITOR of mucin domain
10702256,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T7,Arg2:T22,amino acids is NOT INDIRECT-DOWNREGULATOR of mucin domain
10702256,CPR:8,N ,NOT AGONIST,Arg1:T7,Arg2:T22,amino acids is NOT AGONIST of mucin domain
10702256,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T7,Arg2:T22,amino acids is NOT AGONIST-ACTIVATOR of mucin domain
10702256,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T7,Arg2:T22,amino acids is NOT AGONIST-INHIBITOR of mucin domain
10702256,CPR:9,N ,NOT ANTAGONIST,Arg1:T7,Arg2:T22,amino acids is NOT ANTAGONIST of mucin domain
10702256,CPR:1,N ,PART-OF,Arg1:T7,Arg2:T8,amino acids is PART-OF of hyaluronan-binding motif
10702256,CPR:10,N ,NOT UPREGULATOR,Arg1:T7,Arg2:T8,amino acids is NOT UPREGULATOR of hyaluronan-binding motif
10702256,CPR:10,N ,NOT ACTIVATOR,Arg1:T7,Arg2:T8,amino acids is NOT ACTIVATOR of hyaluronan-binding motif
10702256,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T7,Arg2:T8,amino acids is NOT INDIRECT-UPREGULATOR of hyaluronan-binding motif
10702256,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T7,Arg2:T8,amino acids is NOT DOWNREGULATOR of hyaluronan-binding motif
10702256,CPR:7,N ,NOT INHIBITOR,Arg1:T7,Arg2:T8,amino acids is NOT INHIBITOR of hyaluronan-binding motif
10702256,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T7,Arg2:T8,amino acids is NOT INDIRECT-DOWNREGULATOR of hyaluronan-binding motif
10702256,CPR:8,N ,NOT AGONIST,Arg1:T7,Arg2:T8,amino acids is NOT AGONIST of hyaluronan-binding motif
10702256,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T7,Arg2:T8,amino acids is NOT AGONIST-ACTIVATOR of hyaluronan-binding motif
10702256,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T7,Arg2:T8,amino acids is NOT AGONIST-INHIBITOR of hyaluronan-binding motif
10702256,CPR:9,N ,NOT ANTAGONIST,Arg1:T7,Arg2:T8,amino acids is NOT ANTAGONIST of hyaluronan-binding motif
10712236,CPR:10,N ,NOT,Arg1:T11,Arg2:T35,putrescine is NOT of caspase 3
10712236,CPR:10,N ,NOT UPREGULATOR,Arg1:T11,Arg2:T35,putrescine is NOT UPREGULATOR of caspase 3
10712236,CPR:10,N ,NOT ACTIVATOR,Arg1:T11,Arg2:T35,putrescine is NOT ACTIVATOR of caspase 3
10712236,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T11,Arg2:T35,putrescine is NOT INDIRECT-UPREGULATOR of caspase 3
10712236,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T11,Arg2:T35,putrescine is NOT DOWNREGULATOR of caspase 3
10712236,CPR:7,N ,NOT INHIBITOR,Arg1:T11,Arg2:T35,putrescine is NOT INHIBITOR of caspase 3
10712236,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T11,Arg2:T35,putrescine is NOT INDIRECT-DOWNREGULATOR of caspase 3
10712236,CPR:8,N ,NOT AGONIST,Arg1:T11,Arg2:T35,putrescine is NOT AGONIST of caspase 3
10712236,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T11,Arg2:T35,putrescine is NOT AGONIST-ACTIVATOR of caspase 3
10712236,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T11,Arg2:T35,putrescine is NOT AGONIST-INHIBITOR of caspase 3
10712236,CPR:9,N ,NOT ANTAGONIST,Arg1:T11,Arg2:T35,putrescine is NOT ANTAGONIST of caspase 3
10712236,CPR:3,Y ,INDIRECT-UPREGULATOR,Arg1:T14,Arg2:T36,polyamines is INDIRECT-UPREGULATOR of caspase
10712236,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T14,Arg2:T36,polyamines is NOT DOWNREGULATOR of caspase
10712236,CPR:7,Y ,NOT INHIBITOR,Arg1:T14,Arg2:T36,polyamines is NOT INHIBITOR of caspase
10712236,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T14,Arg2:T36,polyamines is NOT INDIRECT-DOWNREGULATOR of caspase
10712236,CPR:8,Y ,NOT AGONIST,Arg1:T14,Arg2:T36,polyamines is NOT AGONIST of caspase
10712236,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T14,Arg2:T36,polyamines is NOT AGONIST-ACTIVATOR of caspase
10712236,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T14,Arg2:T36,polyamines is NOT AGONIST-INHIBITOR of caspase
10712236,CPR:9,Y ,NOT ANTAGONIST,Arg1:T14,Arg2:T36,polyamines is NOT ANTAGONIST of caspase
10712236,CPR:3,Y ,UPREGULATOR,Arg1:T29,Arg2:T31,putrescine is UPREGULATOR of caspase 3
10712236,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T29,Arg2:T31,putrescine is NOT DOWNREGULATOR of caspase 3
10712236,CPR:7,Y ,NOT INHIBITOR,Arg1:T29,Arg2:T31,putrescine is NOT INHIBITOR of caspase 3
10712236,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T29,Arg2:T31,putrescine is NOT INDIRECT-DOWNREGULATOR of caspase 3
10712236,CPR:8,Y ,NOT AGONIST,Arg1:T29,Arg2:T31,putrescine is NOT AGONIST of caspase 3
10712236,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T29,Arg2:T31,putrescine is NOT AGONIST-ACTIVATOR of caspase 3
10712236,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T29,Arg2:T31,putrescine is NOT AGONIST-INHIBITOR of caspase 3
10712236,CPR:9,Y ,NOT ANTAGONIST,Arg1:T29,Arg2:T31,putrescine is NOT ANTAGONIST of caspase 3
10712236,CPR:4,Y ,INHIBITOR,Arg1:T24,Arg2:T39,DL-alpha-difluoromethylornithine is INHIBITOR of ornithine decarboxylase
10712236,CPR:10,Y ,NOT UPREGULATOR,Arg1:T24,Arg2:T39,DL-alpha-difluoromethylornithine is NOT UPREGULATOR of ornithine decarboxylase
10712236,CPR:10,Y ,NOT ACTIVATOR,Arg1:T24,Arg2:T39,DL-alpha-difluoromethylornithine is NOT ACTIVATOR of ornithine decarboxylase
10712236,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T24,Arg2:T39,DL-alpha-difluoromethylornithine is NOT INDIRECT-UPREGULATOR of ornithine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST,Arg1:T24,Arg2:T39,DL-alpha-difluoromethylornithine is NOT AGONIST of ornithine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T24,Arg2:T39,DL-alpha-difluoromethylornithine is NOT AGONIST-ACTIVATOR of ornithine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T24,Arg2:T39,DL-alpha-difluoromethylornithine is NOT AGONIST-INHIBITOR of ornithine decarboxylase
10712236,CPR:9,Y ,NOT ANTAGONIST,Arg1:T24,Arg2:T39,DL-alpha-difluoromethylornithine is NOT ANTAGONIST of ornithine decarboxylase
10712236,CPR:4,Y ,INHIBITOR,Arg1:T24,Arg2:T40,DL-alpha-difluoromethylornithine is INHIBITOR of ODC
10712236,CPR:10,Y ,NOT UPREGULATOR,Arg1:T24,Arg2:T40,DL-alpha-difluoromethylornithine is NOT UPREGULATOR of ODC
10712236,CPR:10,Y ,NOT ACTIVATOR,Arg1:T24,Arg2:T40,DL-alpha-difluoromethylornithine is NOT ACTIVATOR of ODC
10712236,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T24,Arg2:T40,DL-alpha-difluoromethylornithine is NOT INDIRECT-UPREGULATOR of ODC
10712236,CPR:8,Y ,NOT AGONIST,Arg1:T24,Arg2:T40,DL-alpha-difluoromethylornithine is NOT AGONIST of ODC
10712236,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T24,Arg2:T40,DL-alpha-difluoromethylornithine is NOT AGONIST-ACTIVATOR of ODC
10712236,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T24,Arg2:T40,DL-alpha-difluoromethylornithine is NOT AGONIST-INHIBITOR of ODC
10712236,CPR:9,Y ,NOT ANTAGONIST,Arg1:T24,Arg2:T40,DL-alpha-difluoromethylornithine is NOT ANTAGONIST of ODC
10712236,CPR:4,Y ,INHIBITOR,Arg1:T25,Arg2:T39,DFMO is INHIBITOR of ornithine decarboxylase
10712236,CPR:10,Y ,NOT UPREGULATOR,Arg1:T25,Arg2:T39,DFMO is NOT UPREGULATOR of ornithine decarboxylase
10712236,CPR:10,Y ,NOT ACTIVATOR,Arg1:T25,Arg2:T39,DFMO is NOT ACTIVATOR of ornithine decarboxylase
10712236,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T25,Arg2:T39,DFMO is NOT INDIRECT-UPREGULATOR of ornithine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST,Arg1:T25,Arg2:T39,DFMO is NOT AGONIST of ornithine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T25,Arg2:T39,DFMO is NOT AGONIST-ACTIVATOR of ornithine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T25,Arg2:T39,DFMO is NOT AGONIST-INHIBITOR of ornithine decarboxylase
10712236,CPR:9,Y ,NOT ANTAGONIST,Arg1:T25,Arg2:T39,DFMO is NOT ANTAGONIST of ornithine decarboxylase
10712236,CPR:4,Y ,INHIBITOR,Arg1:T25,Arg2:T40,DFMO is INHIBITOR of ODC
10712236,CPR:10,Y ,NOT UPREGULATOR,Arg1:T25,Arg2:T40,DFMO is NOT UPREGULATOR of ODC
10712236,CPR:10,Y ,NOT ACTIVATOR,Arg1:T25,Arg2:T40,DFMO is NOT ACTIVATOR of ODC
10712236,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T25,Arg2:T40,DFMO is NOT INDIRECT-UPREGULATOR of ODC
10712236,CPR:8,Y ,NOT AGONIST,Arg1:T25,Arg2:T40,DFMO is NOT AGONIST of ODC
10712236,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T25,Arg2:T40,DFMO is NOT AGONIST-ACTIVATOR of ODC
10712236,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T25,Arg2:T40,DFMO is NOT AGONIST-INHIBITOR of ODC
10712236,CPR:9,Y ,NOT ANTAGONIST,Arg1:T25,Arg2:T40,DFMO is NOT ANTAGONIST of ODC
10712236,CPR:4,Y ,INHIBITOR,Arg1:T3,Arg2:T33,diethylglyoxal bis-(guanylhydrazone) is INHIBITOR of S-adenosylmethionine decarboxylase
10712236,CPR:10,Y ,NOT UPREGULATOR,Arg1:T3,Arg2:T33,diethylglyoxal bis-(guanylhydrazone) is NOT UPREGULATOR of S-adenosylmethionine decarboxylase
10712236,CPR:10,Y ,NOT ACTIVATOR,Arg1:T3,Arg2:T33,diethylglyoxal bis-(guanylhydrazone) is NOT ACTIVATOR of S-adenosylmethionine decarboxylase
10712236,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T3,Arg2:T33,diethylglyoxal bis-(guanylhydrazone) is NOT INDIRECT-UPREGULATOR of S-adenosylmethionine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST,Arg1:T3,Arg2:T33,diethylglyoxal bis-(guanylhydrazone) is NOT AGONIST of S-adenosylmethionine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T3,Arg2:T33,diethylglyoxal bis-(guanylhydrazone) is NOT AGONIST-ACTIVATOR of S-adenosylmethionine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T3,Arg2:T33,diethylglyoxal bis-(guanylhydrazone) is NOT AGONIST-INHIBITOR of S-adenosylmethionine decarboxylase
10712236,CPR:9,Y ,NOT ANTAGONIST,Arg1:T3,Arg2:T33,diethylglyoxal bis-(guanylhydrazone) is NOT ANTAGONIST of S-adenosylmethionine decarboxylase
10712236,CPR:4,Y ,INHIBITOR,Arg1:T4,Arg2:T33,DEGBG is INHIBITOR of S-adenosylmethionine decarboxylase
10712236,CPR:10,Y ,NOT UPREGULATOR,Arg1:T4,Arg2:T33,DEGBG is NOT UPREGULATOR of S-adenosylmethionine decarboxylase
10712236,CPR:10,Y ,NOT ACTIVATOR,Arg1:T4,Arg2:T33,DEGBG is NOT ACTIVATOR of S-adenosylmethionine decarboxylase
10712236,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T4,Arg2:T33,DEGBG is NOT INDIRECT-UPREGULATOR of S-adenosylmethionine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST,Arg1:T4,Arg2:T33,DEGBG is NOT AGONIST of S-adenosylmethionine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T4,Arg2:T33,DEGBG is NOT AGONIST-ACTIVATOR of S-adenosylmethionine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T4,Arg2:T33,DEGBG is NOT AGONIST-INHIBITOR of S-adenosylmethionine decarboxylase
10712236,CPR:9,Y ,NOT ANTAGONIST,Arg1:T4,Arg2:T33,DEGBG is NOT ANTAGONIST of S-adenosylmethionine decarboxylase
10712236,CPR:9,Y ,PRODUCT-OF,Arg1:T21,Arg2:T39,putrescine is PRODUCT-OF of ornithine decarboxylase
10712236,CPR:10,Y ,NOT UPREGULATOR,Arg1:T21,Arg2:T39,putrescine is NOT UPREGULATOR of ornithine decarboxylase
10712236,CPR:10,Y ,NOT ACTIVATOR,Arg1:T21,Arg2:T39,putrescine is NOT ACTIVATOR of ornithine decarboxylase
10712236,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T21,Arg2:T39,putrescine is NOT INDIRECT-UPREGULATOR of ornithine decarboxylase
10712236,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T21,Arg2:T39,putrescine is NOT DOWNREGULATOR of ornithine decarboxylase
10712236,CPR:7,Y ,NOT INHIBITOR,Arg1:T21,Arg2:T39,putrescine is NOT INHIBITOR of ornithine decarboxylase
10712236,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T21,Arg2:T39,putrescine is NOT INDIRECT-DOWNREGULATOR of ornithine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST,Arg1:T21,Arg2:T39,putrescine is NOT AGONIST of ornithine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T21,Arg2:T39,putrescine is NOT AGONIST-ACTIVATOR of ornithine decarboxylase
10712236,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T21,Arg2:T39,putrescine is NOT AGONIST-INHIBITOR of ornithine decarboxylase
10712236,CPR:9,Y ,NOT ANTAGONIST,Arg1:T21,Arg2:T39,putrescine is NOT ANTAGONIST of ornithine decarboxylase
10712236,CPR:9,Y ,PRODUCT-OF,Arg1:T21,Arg2:T40,putrescine is PRODUCT-OF of ODC
10712236,CPR:10,Y ,NOT UPREGULATOR,Arg1:T21,Arg2:T40,putrescine is NOT UPREGULATOR of ODC
10712236,CPR:10,Y ,NOT ACTIVATOR,Arg1:T21,Arg2:T40,putrescine is NOT ACTIVATOR of ODC
10712236,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T21,Arg2:T40,putrescine is NOT INDIRECT-UPREGULATOR of ODC
10712236,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T21,Arg2:T40,putrescine is NOT DOWNREGULATOR of ODC
10712236,CPR:7,Y ,NOT INHIBITOR,Arg1:T21,Arg2:T40,putrescine is NOT INHIBITOR of ODC
10712236,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T21,Arg2:T40,putrescine is NOT INDIRECT-DOWNREGULATOR of ODC
